session_id,order_id,variant,device_type,user_type,product_category,order_value_eur,products_in_order,conversion_time_hours
109643,ORD200435,A,desktop,returning,lighting,192.08,1,63.18
109653,ORD200436,B,mobile,new,dining,1099.0169999999998,1,0.33
109678,ORD200437,A,mobile,returning,dining,658.04,3,10.26
109685,ORD200438,A,mobile,new,dining,423.31,2,12.45
109719,ORD200439,B,desktop,returning,lighting,326.22049999999996,1,42.12
109737,ORD200440,A,mobile,returning,sofa,2500.0,2,32.48
109759,ORD200441,A,mobile,returning,lighting,251.63,1,8.25
109768,ORD200442,B,desktop,new,lighting,159.714,1,13.18
109778,ORD200443,B,desktop,new,dining,616.759,2,7.95
109789,ORD200444,B,tablet,returning,lighting,340.8125,3,28.25
109799,ORD200445,B,mobile,new,bed,1710.0,1,34.12
109806,ORD200446,A,desktop,returning,lighting,267.0,1,23.41
109811,ORD200447,A,mobile,returning,bed,1007.18,1,28.37
109856,ORD200448,B,mobile,new,sofa,2375.0,2,0.92
109872,ORD200449,A,mobile,new,sofa,2500.0,1,2.82
109895,ORD200450,A,desktop,returning,bed,1228.03,1,10.24
109995,ORD200451,A,desktop,new,bed,760.45,2,16.06
109996,ORD200452,A,desktop,returning,dining,566.51,1,10.12
110005,ORD200453,A,desktop,new,dining,720.3,1,7.01
110044,ORD200454,B,mobile,new,lighting,209.53199999999998,1,0.67
110047,ORD200455,A,mobile,returning,sofa,807.51,1,79.22
110051,ORD200456,B,desktop,returning,decor,237.5,1,20.62
110069,ORD200457,A,tablet,returning,dining,1107.32,2,6.47
110102,ORD200458,B,desktop,returning,lighting,96.45349999999999,1,3.12
110126,ORD200459,B,mobile,returning,bed,973.4745,3,26.26
110144,ORD200460,A,desktop,new,bed,1038.87,2,7.53
110158,ORD200461,B,mobile,returning,decor,146.0435,1,6.43
110198,ORD200462,A,mobile,new,decor,85.17,1,11.97
110253,ORD200463,B,desktop,returning,decor,79.1065,1,50.33
110263,ORD200464,A,mobile,new,dining,650.14,1,1.57
110267,ORD200465,A,mobile,returning,sofa,1436.86,1,7.08
110312,ORD200466,A,desktop,returning,bed,1385.66,2,3.18
110347,ORD200467,A,tablet,returning,decor,49.57,1,11.34
110381,ORD200468,A,desktop,new,dining,985.42,2,12.36
110413,ORD200469,A,mobile,returning,lighting,104.97,2,9.51
110414,ORD200470,A,mobile,returning,bed,854.01,1,11.52
110415,ORD200471,A,mobile,new,bed,1800.0,1,5.07
110449,ORD200472,B,mobile,new,decor,126.426,1,1.39
110485,ORD200473,A,desktop,new,bed,1748.11,1,0.38
110492,ORD200474,B,desktop,new,bed,774.877,2,16.06
110511,ORD200475,B,desktop,returning,decor,121.94200000000001,1,7.48
110522,ORD200476,A,desktop,new,dining,762.74,1,8.43
110531,ORD200477,A,mobile,returning,sofa,1396.01,1,8.05
110533,ORD200478,A,mobile,returning,dining,1151.42,2,54.59
110545,ORD200479,B,desktop,returning,bed,1051.042,2,69.04
110582,ORD200480,A,desktop,returning,lighting,251.17,2,1.41
110615,ORD200481,B,mobile,returning,bed,1129.5594999999998,2,10.27
110618,ORD200482,A,tablet,returning,sofa,2500.0,1,4.29
110619,ORD200483,A,desktop,new,sofa,2500.0,2,25.1
110650,ORD200484,B,mobile,returning,sofa,1332.5365,2,4.45
110658,ORD200485,B,mobile,new,sofa,986.3754999999999,1,9.91
110685,ORD200486,B,desktop,returning,sofa,2375.0,1,51.75
110718,ORD200487,A,mobile,new,lighting,159.81,2,1.59
110739,ORD200488,A,mobile,returning,dining,1157.54,1,59.79
110786,ORD200489,B,desktop,new,sofa,2098.531,2,11.64
110818,ORD200490,B,desktop,new,sofa,2375.0,1,0.82
110822,ORD200491,A,mobile,new,sofa,1455.92,2,26.28
110856,ORD200492,A,desktop,new,lighting,278.62,1,2.9
110858,ORD200493,A,tablet,new,bed,678.61,1,4.38
110872,ORD200494,A,mobile,returning,dining,300.0,1,14.93
110880,ORD200495,A,mobile,new,dining,978.42,2,4.01
110906,ORD200496,A,desktop,returning,sofa,1541.22,1,2.16
110932,ORD200497,A,desktop,new,dining,1023.13,3,5.23
110935,ORD200498,A,desktop,returning,sofa,907.2,1,5.5
110949,ORD200499,A,desktop,returning,dining,1200.0,2,0.3
110970,ORD200500,A,desktop,returning,decor,107.08,1,3.71
111007,ORD200501,B,mobile,new,sofa,1236.8999999999999,2,1.41
111021,ORD200502,A,mobile,returning,bed,1503.24,1,21.2
111025,ORD200503,B,mobile,new,sofa,1427.4319999999998,1,21.3
111043,ORD200504,A,mobile,new,decor,89.21,2,17.13
111050,ORD200505,B,desktop,returning,decor,128.80100000000002,1,7.78
111097,ORD200506,B,mobile,new,sofa,838.2135,1,11.06
111140,ORD200507,B,mobile,returning,sofa,2230.6095,1,7.52
111184,ORD200508,B,mobile,new,sofa,1748.5889999999997,1,13.27
111188,ORD200509,B,desktop,returning,lighting,95.43699999999998,1,75.41
111189,ORD200510,A,mobile,new,dining,564.81,1,18.41
111194,ORD200511,A,mobile,returning,decor,77.42,1,107.89
111214,ORD200512,B,desktop,returning,dining,1140.0,1,33.54
111219,ORD200513,B,mobile,returning,dining,604.8555,1,44.86
111242,ORD200514,A,tablet,returning,sofa,1136.56,1,11.39
111320,ORD200515,B,desktop,returning,decor,79.98049999999999,1,0.87
111400,ORD200516,A,desktop,returning,dining,718.28,1,0.68
111410,ORD200517,A,desktop,returning,decor,130.84,2,45.22
111484,ORD200518,B,desktop,returning,bed,979.6495,2,10.12
111502,ORD200519,A,mobile,returning,decor,101.35,1,22.4
111556,ORD200520,B,mobile,returning,lighting,274.721,1,21.72
111565,ORD200521,B,mobile,new,lighting,200.279,1,21.76
111570,ORD200522,A,mobile,new,sofa,2257.18,1,13.16
111604,ORD200523,B,mobile,returning,sofa,2375.0,1,57.32
111630,ORD200524,A,mobile,returning,dining,1200.0,1,8.88
111675,ORD200525,B,mobile,returning,lighting,380.0,1,18.91
111699,ORD200526,A,mobile,returning,decor,176.38,1,35.13
111796,ORD200527,B,desktop,new,sofa,2375.0,1,1.04
111800,ORD200528,A,mobile,returning,decor,63.37,1,23.49
111808,ORD200529,A,mobile,new,lighting,400.0,1,13.59
111810,ORD200530,A,mobile,new,bed,1169.76,1,5.03
111842,ORD200531,A,mobile,new,dining,793.69,1,11.1
111843,ORD200532,A,desktop,returning,sofa,2500.0,2,36.21
111868,ORD200533,A,desktop,returning,lighting,200.56,1,7.86
111878,ORD200534,B,desktop,returning,sofa,1282.5,2,6.57
111910,ORD200535,B,mobile,returning,bed,626.6579999999999,1,3.26
111921,ORD200536,A,mobile,returning,sofa,1907.59,2,15.54
111930,ORD200537,A,desktop,new,bed,1196.14,1,3.29
111932,ORD200538,B,mobile,returning,dining,467.2385,2,5.21
111936,ORD200539,A,desktop,returning,lighting,249.41,2,14.7
111949,ORD200540,B,mobile,new,dining,906.0909999999999,2,6.6
111988,ORD200541,A,desktop,returning,dining,1200.0,1,15.61
111996,ORD200542,A,mobile,new,lighting,258.49,2,9.37
112000,ORD200543,A,desktop,new,bed,1800.0,1,2.96
112001,ORD200544,A,desktop,new,bed,769.41,2,4.94
112023,ORD200545,B,mobile,returning,bed,480.17749999999995,1,47.88
112025,ORD200546,B,mobile,returning,decor,154.98299999999998,2,2.82
112044,ORD200547,A,mobile,returning,lighting,231.43,1,33.35
112053,ORD200548,A,tablet,returning,dining,778.19,2,22.68
112059,ORD200549,B,mobile,returning,lighting,280.459,2,61.8
112086,ORD200550,A,tablet,new,bed,1107.58,1,16.04
112087,ORD200551,A,mobile,new,decor,150.33,1,21.16
112092,ORD200552,B,desktop,new,decor,37.43,1,6.0
112096,ORD200553,A,desktop,new,sofa,1404.17,1,1.7
112118,ORD200554,A,mobile,returning,bed,839.01,1,6.2
112172,ORD200555,A,mobile,returning,lighting,93.71,1,15.56
112174,ORD200556,B,desktop,returning,bed,514.3109999999999,1,49.22
112186,ORD200557,A,desktop,new,sofa,1264.96,1,15.67
112201,ORD200558,A,desktop,new,dining,432.31,1,4.26
112258,ORD200559,A,desktop,returning,dining,573.5,1,10.53
112310,ORD200560,B,mobile,returning,bed,1123.4795,1,25.87
112313,ORD200561,B,desktop,new,dining,367.6975,2,4.69
112315,ORD200562,B,mobile,new,sofa,2375.0,1,0.88
112331,ORD200563,A,desktop,new,sofa,1510.64,1,2.55
112369,ORD200564,A,desktop,new,sofa,1392.43,1,1.07
112370,ORD200565,B,desktop,new,bed,1222.1654999999998,1,12.91
112371,ORD200566,B,desktop,returning,sofa,1229.5185,2,19.27
112376,ORD200567,A,mobile,returning,bed,735.35,1,14.6
112384,ORD200568,A,desktop,new,sofa,2500.0,2,13.98
112413,ORD200569,B,desktop,new,sofa,2158.1435,1,3.92
112518,ORD200570,A,mobile,new,bed,490.89,1,43.87
112532,ORD200571,A,desktop,returning,sofa,2500.0,1,73.95
112550,ORD200572,A,mobile,new,lighting,231.22,1,1.65
112591,ORD200573,A,desktop,returning,dining,386.42,1,20.61
112611,ORD200574,B,desktop,new,sofa,2292.4545,1,7.67
112622,ORD200575,A,mobile,new,lighting,296.47,1,4.22
112649,ORD200576,A,desktop,returning,sofa,1241.79,1,0.05
112705,ORD200577,B,mobile,new,bed,1005.7745,1,0.64
112711,ORD200578,A,mobile,new,decor,191.0,1,1.74
112739,ORD200579,A,desktop,new,sofa,2500.0,1,26.03
112755,ORD200580,A,mobile,new,sofa,2379.87,1,33.03
112770,ORD200581,A,mobile,new,decor,149.13,1,6.94
112807,ORD200582,B,mobile,returning,decor,179.11299999999997,1,20.64
112833,ORD200583,B,mobile,returning,lighting,87.3715,1,2.64
112842,ORD200584,A,mobile,returning,dining,518.21,1,1.6
112862,ORD200585,B,mobile,returning,lighting,156.351,1,4.99
112897,ORD200586,A,mobile,returning,lighting,123.99,1,4.46
112900,ORD200587,A,mobile,new,bed,1071.94,1,15.0
112921,ORD200588,B,mobile,returning,sofa,1132.0294999999999,1,2.86
112928,ORD200589,B,tablet,returning,decor,117.4675,1,18.29
112929,ORD200590,B,mobile,returning,decor,89.1765,3,45.15
112976,ORD200591,A,mobile,returning,dining,1200.0,1,7.42
112978,ORD200592,A,desktop,new,decor,250.0,2,1.14
112991,ORD200593,A,mobile,returning,lighting,249.61,2,30.88
112994,ORD200594,A,desktop,returning,lighting,209.73,2,25.82
113016,ORD200595,B,mobile,returning,bed,453.7675,3,39.91
113025,ORD200596,B,mobile,new,decor,99.085,1,2.61
113040,ORD200597,B,desktop,new,lighting,380.0,1,11.29
113079,ORD200598,A,desktop,new,sofa,2330.95,2,27.51
113087,ORD200599,A,desktop,new,sofa,2036.58,1,38.71
113091,ORD200600,B,mobile,new,sofa,1060.352,1,17.47
113123,ORD200601,A,desktop,returning,bed,1030.07,1,2.98
113137,ORD200602,A,mobile,returning,bed,688.34,2,14.54
113152,ORD200603,A,tablet,new,decor,166.71,1,8.79
113194,ORD200604,B,mobile,returning,bed,1568.412,1,16.02
113212,ORD200605,A,desktop,new,sofa,1833.05,1,14.64
113222,ORD200606,A,mobile,returning,decor,250.0,1,60.66
113229,ORD200607,A,desktop,new,lighting,363.49,1,1.61
113250,ORD200608,B,mobile,returning,bed,1710.0,1,29.56
113301,ORD200609,B,mobile,new,decor,186.371,1,17.08
113322,ORD200610,A,mobile,returning,sofa,1566.12,1,14.75
113355,ORD200611,A,desktop,new,sofa,2500.0,1,7.46
113357,ORD200612,A,mobile,new,bed,1185.68,1,12.6
113391,ORD200613,A,mobile,returning,sofa,1226.1,1,8.78
113410,ORD200614,B,desktop,returning,decor,226.0145,1,3.31
113412,ORD200615,B,desktop,new,sofa,1635.615,1,6.12
113419,ORD200616,A,mobile,returning,decor,85.44,2,25.73
113448,ORD200617,B,mobile,returning,sofa,2375.0,1,11.17
113456,ORD200618,B,mobile,new,bed,1102.8265,1,16.88
113487,ORD200619,A,mobile,new,dining,596.18,1,2.35
113493,ORD200620,A,mobile,returning,dining,974.13,1,37.84
113500,ORD200621,B,mobile,returning,decor,127.4425,2,49.4
113521,ORD200622,B,mobile,returning,sofa,2375.0,1,58.7
113590,ORD200623,A,mobile,returning,decor,250.0,1,15.28
113598,ORD200624,B,mobile,returning,dining,450.55649999999997,1,25.55
113661,ORD200625,A,tablet,returning,bed,1354.52,1,0.05
113676,ORD200626,B,desktop,returning,sofa,2115.8115,1,9.21
113686,ORD200627,A,desktop,returning,dining,847.7,1,8.08
113738,ORD200628,A,mobile,returning,bed,1274.82,1,19.25
113764,ORD200629,A,desktop,returning,bed,777.61,1,1.72
113770,ORD200630,A,mobile,returning,sofa,1500.35,1,18.57
113943,ORD200631,B,mobile,returning,lighting,169.442,1,16.4
113950,ORD200632,A,mobile,returning,decor,250.0,1,5.06
113963,ORD200633,A,mobile,returning,sofa,2348.95,1,57.94
114002,ORD200634,B,desktop,returning,dining,409.222,1,52.42
114029,ORD200635,A,desktop,new,sofa,2307.63,1,11.05
114039,ORD200636,B,mobile,returning,bed,1710.0,1,41.27
114071,ORD200637,B,desktop,returning,dining,897.4079999999999,1,19.34
114091,ORD200638,B,desktop,returning,lighting,380.0,1,24.3
114092,ORD200639,A,mobile,returning,bed,1024.69,1,16.26
114095,ORD200640,B,desktop,new,sofa,570.0,1,57.05
114101,ORD200641,A,mobile,new,sofa,2271.16,2,3.84
114106,ORD200642,A,mobile,returning,lighting,222.99,1,6.21
114113,ORD200643,A,desktop,returning,sofa,779.55,2,1.28
114114,ORD200644,B,mobile,new,decor,76.27550000000001,1,19.12
114141,ORD200645,B,desktop,returning,bed,866.9034999999999,1,7.5
114148,ORD200646,A,desktop,returning,sofa,1490.46,1,33.89
114172,ORD200647,B,desktop,returning,dining,1140.0,1,39.24
114272,ORD200648,A,desktop,new,decor,159.65,1,0.34
114282,ORD200649,A,mobile,new,sofa,2415.43,2,27.98
114292,ORD200650,A,desktop,returning,lighting,147.49,1,53.84
114297,ORD200651,B,desktop,new,decor,135.4035,1,6.29
114304,ORD200652,A,desktop,returning,lighting,191.91,1,6.53
114320,ORD200653,A,mobile,new,lighting,174.6,1,4.19
114340,ORD200654,A,mobile,returning,sofa,2004.2,1,43.59
114346,ORD200655,B,mobile,returning,bed,619.5519999999999,2,8.46
114380,ORD200656,B,desktop,new,bed,780.976,2,23.12
114420,ORD200657,B,desktop,returning,dining,290.738,2,3.1
114437,ORD200658,B,mobile,new,sofa,1300.455,1,16.52
114440,ORD200659,B,mobile,new,dining,909.435,1,23.91
114441,ORD200660,A,mobile,new,bed,1354.23,3,3.95
114447,ORD200661,B,desktop,new,lighting,284.7435,1,7.28
114466,ORD200662,B,desktop,returning,sofa,1944.6879999999999,2,17.25
114489,ORD200663,A,mobile,returning,bed,1244.47,1,36.64
114494,ORD200664,B,desktop,new,dining,930.943,1,18.06
114499,ORD200665,B,tablet,returning,sofa,1043.404,3,13.0
114511,ORD200666,B,desktop,returning,lighting,380.0,1,5.68
114539,ORD200667,B,desktop,returning,lighting,294.56649999999996,1,5.58
114551,ORD200668,B,mobile,returning,dining,302.1475,1,89.46
114555,ORD200669,A,mobile,returning,decor,117.57,1,13.85
114562,ORD200670,B,desktop,new,lighting,182.3905,1,5.72
114589,ORD200671,B,mobile,new,bed,1273.57,2,1.64
114625,ORD200672,B,mobile,returning,sofa,2337.836,3,7.85
114661,ORD200673,A,mobile,new,bed,743.42,1,18.91
114673,ORD200674,B,mobile,returning,decor,89.52799999999999,1,9.86
114680,ORD200675,B,mobile,returning,lighting,242.85799999999998,1,16.15
114683,ORD200676,B,mobile,new,dining,917.776,1,0.41
114696,ORD200677,B,mobile,new,decor,108.31899999999999,1,1.44
114709,ORD200678,A,mobile,returning,bed,1800.0,1,23.71
114712,ORD200679,A,mobile,returning,decor,113.37,1,4.76
114714,ORD200680,B,mobile,returning,bed,1499.993,1,31.64
114755,ORD200681,A,mobile,returning,sofa,919.57,1,39.08
114786,ORD200682,A,mobile,returning,dining,300.0,1,13.73
114796,ORD200683,A,desktop,new,bed,1090.95,1,7.36
114835,ORD200684,A,desktop,returning,dining,651.19,1,4.71
114857,ORD200685,A,mobile,new,dining,881.62,1,5.72
114859,ORD200686,A,desktop,new,bed,1503.17,3,29.19
114879,ORD200687,A,mobile,returning,dining,452.27,1,14.27
114880,ORD200688,A,desktop,new,bed,1131.26,2,9.27
114887,ORD200689,B,desktop,new,sofa,1089.8685,1,17.72
114978,ORD200690,B,mobile,returning,decor,70.08149999999999,1,1.52
114983,ORD200691,A,mobile,new,dining,1200.0,1,17.31
115008,ORD200692,A,mobile,new,decor,139.29,1,47.92
115019,ORD200693,B,desktop,new,bed,659.2525,1,31.96
115022,ORD200694,A,desktop,returning,bed,972.24,1,1.51
115030,ORD200695,A,mobile,returning,bed,1089.16,1,20.58
115057,ORD200696,B,desktop,returning,sofa,2375.0,1,17.98
115072,ORD200697,B,desktop,returning,dining,652.213,1,58.31
115076,ORD200698,A,mobile,new,sofa,1351.15,1,13.74
115158,ORD200699,B,desktop,returning,bed,940.2055,2,16.29
115161,ORD200700,A,desktop,new,decor,174.76,1,21.5
115171,ORD200701,B,desktop,new,lighting,137.25599999999997,1,9.11
115221,ORD200702,A,desktop,returning,decor,155.73,1,23.01
115225,ORD200703,B,mobile,new,decor,179.86350000000002,1,3.7
115301,ORD200704,A,mobile,new,decor,159.08,1,4.62
115332,ORD200705,A,tablet,returning,decor,169.43,1,39.43
115337,ORD200706,B,desktop,new,decor,221.8345,3,0.79
115339,ORD200707,A,mobile,new,bed,785.4,3,11.51
115343,ORD200708,A,mobile,returning,sofa,2261.32,1,58.38
115457,ORD200709,A,desktop,returning,lighting,149.84,1,2.34
115509,ORD200710,B,mobile,new,lighting,265.449,1,17.82
115515,ORD200711,B,mobile,returning,sofa,1137.6345,2,38.18
115523,ORD200712,B,desktop,returning,dining,634.6474999999999,1,55.75
115596,ORD200713,A,desktop,returning,sofa,1339.31,1,67.98
115609,ORD200714,A,desktop,returning,sofa,2208.65,3,16.69
115623,ORD200715,A,mobile,returning,sofa,2500.0,2,2.49
115656,ORD200716,B,desktop,returning,decor,192.29899999999998,2,5.99
115659,ORD200717,B,mobile,new,lighting,380.0,3,6.3
115663,ORD200718,A,desktop,new,bed,1123.79,1,2.53
115677,ORD200719,A,desktop,new,bed,772.35,2,2.57
115685,ORD200720,A,mobile,returning,lighting,236.33,1,39.15
115699,ORD200721,A,tablet,returning,bed,1571.88,1,28.97
115707,ORD200722,B,mobile,new,sofa,1923.4175,1,26.86
115771,ORD200723,A,desktop,returning,dining,503.78,1,13.11
115777,ORD200724,A,desktop,returning,lighting,225.72,1,21.99
115817,ORD200725,B,mobile,returning,lighting,216.714,1,3.75
115826,ORD200726,A,mobile,returning,decor,250.0,1,1.86
115827,ORD200727,A,desktop,returning,sofa,894.89,2,32.85
115867,ORD200728,A,mobile,returning,dining,349.72,2,15.84
115896,ORD200729,A,tablet,new,lighting,177.62,1,33.83
115918,ORD200730,A,mobile,returning,bed,646.56,1,19.04
115950,ORD200731,A,mobile,returning,sofa,2139.02,2,20.41
115960,ORD200732,B,mobile,new,sofa,1281.968,1,7.92
115976,ORD200733,A,desktop,new,sofa,959.54,1,12.67
115996,ORD200734,A,desktop,new,decor,203.63,1,6.95
116006,ORD200735,B,mobile,returning,dining,833.6724999999999,3,17.74
116013,ORD200736,B,desktop,returning,bed,1710.0,1,17.46
116024,ORD200737,B,mobile,returning,sofa,900.7805,2,41.94
116087,ORD200738,A,desktop,returning,bed,1330.93,2,5.56
116154,ORD200739,A,desktop,returning,bed,1218.66,1,2.79
116172,ORD200740,A,tablet,returning,dining,1200.0,1,2.49
116216,ORD200741,B,mobile,new,sofa,1855.6539999999998,1,10.35
116222,ORD200742,B,desktop,new,sofa,2375.0,2,23.34
116233,ORD200743,B,desktop,returning,lighting,113.297,2,9.47
116244,ORD200744,B,mobile,new,decor,183.97699999999998,1,4.42
116250,ORD200745,A,mobile,returning,sofa,996.03,2,4.82
116261,ORD200746,B,desktop,new,decor,120.498,1,24.84
116289,ORD200747,A,mobile,new,sofa,872.08,3,6.96
116304,ORD200748,A,desktop,returning,bed,1440.31,1,23.25
116335,ORD200749,A,desktop,new,sofa,2025.25,2,7.7
116358,ORD200750,A,desktop,returning,bed,840.87,2,5.75
116362,ORD200751,A,tablet,returning,dining,1200.0,1,5.01
116365,ORD200752,A,desktop,returning,sofa,2500.0,1,13.67
116384,ORD200753,B,mobile,new,decor,95.817,1,46.04
116444,ORD200754,A,desktop,new,sofa,2453.72,1,6.56
116447,ORD200755,B,mobile,returning,lighting,108.72749999999999,2,38.56
116448,ORD200756,B,mobile,new,decor,86.8585,3,16.98
116454,ORD200757,A,mobile,returning,sofa,2256.39,1,3.47
116471,ORD200758,A,desktop,returning,sofa,2266.68,1,10.57
116478,ORD200759,A,mobile,new,bed,929.71,1,1.17
116507,ORD200760,A,desktop,new,bed,524.93,1,19.96
116523,ORD200761,B,tablet,returning,decor,237.5,1,16.7
116572,ORD200762,B,mobile,returning,bed,1573.4185,1,32.32
116584,ORD200763,B,desktop,returning,decor,172.0735,1,8.55
116608,ORD200764,A,mobile,new,bed,1649.31,2,14.74
116626,ORD200765,B,mobile,returning,bed,951.4819999999999,1,19.12
116642,ORD200766,B,desktop,returning,sofa,2375.0,2,13.95
116663,ORD200767,B,desktop,returning,bed,1398.3809999999999,1,13.56
116698,ORD200768,A,mobile,returning,decor,134.13,1,17.16
116727,ORD200769,A,mobile,returning,lighting,286.06,2,2.41
116767,ORD200770,A,mobile,new,sofa,968.31,1,17.18
116777,ORD200771,B,desktop,returning,decor,207.0715,1,10.07
116780,ORD200772,A,desktop,new,decor,157.37,1,5.46
116796,ORD200773,B,mobile,returning,decor,197.467,1,26.21
116822,ORD200774,B,mobile,new,lighting,339.35900000000004,1,12.76
116830,ORD200775,B,mobile,returning,dining,730.0275,1,12.59
116850,ORD200776,A,desktop,new,decor,186.99,1,20.21
116887,ORD200777,B,desktop,new,decor,237.5,2,8.97
116892,ORD200778,A,desktop,returning,bed,756.19,1,18.15
116897,ORD200779,B,desktop,returning,bed,1069.8235,1,51.91
116916,ORD200780,B,desktop,returning,decor,135.0615,1,14.49
117090,ORD200781,B,mobile,new,sofa,1786.2089999999998,2,6.83
117114,ORD200782,A,mobile,returning,bed,1564.3,1,15.54
117118,ORD200783,A,mobile,returning,bed,1800.0,1,21.88
117125,ORD200784,B,desktop,returning,lighting,175.4175,1,33.92
117180,ORD200785,A,mobile,returning,dining,357.24,2,36.0
117214,ORD200786,A,mobile,new,bed,895.76,1,37.19
117219,ORD200787,B,desktop,returning,sofa,1540.121,1,22.13
117221,ORD200788,B,mobile,returning,decor,125.1625,2,1.17
117222,ORD200789,B,mobile,new,lighting,210.444,2,2.7
117231,ORD200790,B,mobile,new,bed,1299.277,1,28.33
117232,ORD200791,A,desktop,returning,dining,1200.0,1,1.27
117238,ORD200792,A,desktop,returning,sofa,835.32,1,0.95
117241,ORD200793,B,mobile,new,dining,701.0239999999999,1,5.46
117263,ORD200794,B,mobile,returning,sofa,1496.6205,1,65.65
117277,ORD200795,A,desktop,returning,sofa,937.4,1,20.14
117281,ORD200796,B,desktop,returning,sofa,2375.0,1,0.92
117295,ORD200797,B,mobile,returning,decor,199.937,1,24.26
117296,ORD200798,A,desktop,returning,decor,124.32,1,85.66
